Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Mar 2 2019,8:30p,Oklahoma City Thunder,102,San Antonio Spurs,116,Box Score,,18439,AT&T Center,
Sat Mar 2 2019,9:00p,New Orleans Pelicans,120,Denver Nuggets,112,Box Score,,19978,Pepsi Center,
Sat Mar 2 2019,9:00p,Los Angeles Lakers,109,Phoenix Suns,118,Box Score,,18055,Talking Stick Resort Arena,
Sat Mar 2 2019,9:00p,Milwaukee Bucks,111,Utah Jazz,115,Box Score,,18306,Vivint Smart Home Arena,
Sun Mar 3 2019,1:00p,Portland Trail Blazers,118,Charlotte Hornets,108,Box Score,,18355,Spectrum Center,
Sun Mar 3 2019,3:30p,Houston Rockets,115,Boston Celtics,104,Box Score,,18624,TD Garden,
Sun Mar 3 2019,3:30p,Atlanta Hawks,123,Chicago Bulls,118,Box Score,,20526,United Center,
Sun Mar 3 2019,3:30p,New York Knicks,107,Los Angeles Clippers,128,Box Score,,19068,STAPLES Center,
Sun Mar 3 2019,6:00p,Orlando Magic,93,Cleveland Cavaliers,107,Box Score,,19432,Quicken Loans Arena,
Sun Mar 3 2019,6:00p,Toronto Raptors,107,Detroit Pistons,112,Box Score,OT,19161,Little Caesars Arena,
Sun Mar 3 2019,6:00p,Minnesota Timberwolves,121,Washington Wizards,135,Box Score,,17869,Capital One Arena,
Sun Mar 3 2019,7:00p,Memphis Grizzlies,95,Oklahoma City Thunder,99,Box Score,,18203,Chesapeake Energy Arena,
Mon Mar 4 2019,7:30p,Dallas Mavericks,88,Brooklyn Nets,127,Box Score,,17064,Barclays Center,
Mon Mar 4 2019,7:30p,Atlanta Hawks,113,Miami Heat,114,Box Score,,19600,AmericanAirlines Arena,
Mon Mar 4 2019,8:30p,Denver Nuggets,103,San Antonio Spurs,104,Box Score,,18354,AT&T Center,
Mon Mar 4 2019,9:00p,Milwaukee Bucks,105,Phoenix Suns,114,Box Score,,18055,Talking Stick Resort Arena,
Mon Mar 4 2019,9:00p,New Orleans Pelicans,115,Utah Jazz,112,Box Score,,18306,Vivint Smart Home Arena,
Mon Mar 4 2019,10:00p,New York Knicks,108,Sacramento Kings,115,Box Score,,17034,Golden 1 Center,
Mon Mar 4 2019,10:30p,Los Angeles Clippers,113,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Tue Mar 5 2019,7:00p,Chicago Bulls,96,Indiana Pacers,105,Box Score,,15753,Bankers Life Fieldhouse,
Tue Mar 5 2019,7:00p,Orlando Magic,106,Philadelphia 76ers,114,Box Score,,20379,Wells Fargo Center,
Tue Mar 5 2019,8:00p,Portland Trail Blazers,111,Memphis Grizzlies,120,Box Score,,13801,FedEx Forum,
Tue Mar 5 2019,8:00p,Oklahoma City Thunder,120,Minnesota Timberwolves,131,Box Score,,15728,Target Center,
Tue Mar 5 2019,8:00p,Houston Rockets,107,Toronto Raptors,95,Box Score,,19800,Scotiabank Arena,
Tue Mar 5 2019,10:30p,Boston Celtics,128,Golden State Warriors,95,Box Score,,19596,Oracle Arena,
Wed Mar 6 2019,7:00p,Miami Heat,91,Charlotte Hornets,84,Box Score,,18137,Spectrum Center,
Wed Mar 6 2019,7:00p,Minnesota Timberwolves,114,Detroit Pistons,131,Box Score,,15240,Little Caesars Arena,
Wed Mar 6 2019,7:00p,Dallas Mavericks,123,Washington Wizards,132,Box Score,,16867,Capital One Arena,
Wed Mar 6 2019,7:30p,San Antonio Spurs,111,Atlanta Hawks,104,Box Score,,15208,State Farm Arena,
Wed Mar 6 2019,7:30p,Cleveland Cavaliers,107,Brooklyn Nets,113,Box Score,,14177,Barclays Center,
Wed Mar 6 2019,8:00p,Philadelphia 76ers,107,Chicago Bulls,108,Box Score,,19927,United Center,
Wed Mar 6 2019,8:00p,Utah Jazz,114,New Orleans Pelicans,104,Box Score,,14681,Smoothie King Center,
Wed Mar 6 2019,9:00p,New York Knicks,96,Phoenix Suns,107,Box Score,,14427,Talking Stick Resort Arena,
Wed Mar 6 2019,10:00p,Boston Celtics,111,Sacramento Kings,109,Box Score,,17583,Golden 1 Center,
Wed Mar 6 2019,10:30p,Denver Nuggets,115,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Thu Mar 7 2019,8:00p,Indiana Pacers,98,Milwaukee Bucks,117,Box Score,,17884,Fiserv Forum,
Thu Mar 7 2019,10:30p,Oklahoma City Thunder,129,Portland Trail Blazers,121,Box Score,OT,20037,Moda Center,
Fri Mar 8 2019,7:00p,Washington Wizards,111,Charlotte Hornets,112,Box Score,,18144,Spectrum Center,
Fri Mar 8 2019,7:00p,Dallas Mavericks,106,Orlando Magic,111,Box Score,,19196,Amway Center,
Fri Mar 8 2019,8:00p,Detroit Pistons,112,Chicago Bulls,104,Box Score,,21048,United Center,
Fri Mar 8 2019,8:00p,Philadelphia 76ers,91,Houston Rockets,107,Box Score,,18055,Toyota Center,
Fri Mar 8 2019,8:00p,Utah Jazz,104,Memphis Grizzlies,114,Box Score,,15407,FedEx Forum,
Fri Mar 8 2019,8:00p,Cleveland Cavaliers,110,Miami Heat,126,Box Score,,19600,AmericanAirlines Arena,
Fri Mar 8 2019,8:00p,Toronto Raptors,127,New Orleans Pelicans,104,Box Score,,17325,Smoothie King Center,
Fri Mar 8 2019,10:30p,Denver Nuggets,105,Golden State Warriors,122,Box Score,,19596,Oracle Arena,
Fri Mar 8 2019,10:30p,Oklahoma City Thunder,110,Los Angeles Clippers,118,Box Score,,17915,STAPLES Center,
Sat Mar 9 2019,12:00p,Sacramento Kings,102,New York Knicks,94,Box Score,,19812,Madison Square Garden (IV),
Sat Mar 9 2019,7:00p,Brooklyn Nets,114,Atlanta Hawks,112,Box Score,,16527,State Farm Arena,
Sat Mar 9 2019,8:00p,Washington Wizards,130,Minnesota Timberwolves,135,Box Score,OT,14381,Target Center,
Sat Mar 9 2019,8:30p,Boston Celtics,120,Los Angeles Lakers,107,Box Score,,18997,STAPLES Center,
Sat Mar 9 2019,9:00p,Charlotte Hornets,114,Milwaukee Bucks,131,Box Score,,17996,Fiserv Forum,
Sat Mar 9 2019,10:00p,Phoenix Suns,120,Portland Trail Blazers,127,Box Score,,19851,Moda Center,
Sun Mar 10 2019,12:00p,Chicago Bulls,108,Detroit Pistons,131,Box Score,,19356,Little Caesars Arena,
Sun Mar 10 2019,3:30p,Toronto Raptors,125,Miami Heat,104,Box Score,,19600,AmericanAirlines Arena,
Sun Mar 10 2019,3:30p,Indiana Pacers,89,Philadelphia 76ers,106,Box Score,,20636,Wells Fargo Center,
Sun Mar 10 2019,6:00p,New Orleans Pelicans,116,Atlanta Hawks,128,Box Score,,14337,State Farm Arena,
Sun Mar 10 2019,6:00p,Orlando Magic,97,Memphis Grizzlies,105,Box Score,,16627,FedEx Forum,
Sun Mar 10 2019,7:00p,Houston Rockets,94,Dallas Mavericks,93,Box Score,,20423,American Airlines Center,
Sun Mar 10 2019,8:00p,New York Knicks,92,Minnesota Timberwolves,103,Box Score,,13806,Target Center,
Sun Mar 10 2019,8:00p,Milwaukee Bucks,114,San Antonio Spurs,121,Box Score,,18594,AT&T Center,
Sun Mar 10 2019,8:30p,Phoenix Suns,115,Golden State Warriors,111,Box Score,,19596,Oracle Arena,
Mon Mar 11 2019,7:00p,Toronto Raptors,101,Cleveland Cavaliers,126,Box Score,,19432,Quicken Loans Arena,
Mon Mar 11 2019,7:00p,Sacramento Kings,115,Washington Wizards,121,Box Score,,15012,Capital One Arena,
Mon Mar 11 2019,7:30p,Detroit Pistons,75,Brooklyn Nets,103,Box Score,,17732,Barclays Center,
Mon Mar 11 2019,8:00p,Charlotte Hornets,106,Houston Rockets,118,Box Score,,18055,Toyota Center,
Mon Mar 11 2019,9:00p,Oklahoma City Thunder,98,Utah Jazz,89,Box Score,,18306,Vivint Smart Home Arena,
Mon Mar 11 2019,10:30p,Boston Celtics,115,Los Angeles Clippers,140,Box Score,,19068,STAPLES Center,
Tue Mar 12 2019,7:00p,New York Knicks,98,Indiana Pacers,103,Box Score,,16679,Bankers Life Fieldhouse,
Tue Mar 12 2019,7:00p,Cleveland Cavaliers,99,Philadelphia 76ers,106,Box Score,,20420,Wells Fargo Center,
Tue Mar 12 2019,8:00p,Los Angeles Lakers,123,Chicago Bulls,107,Box Score,,21359,United Center,
Tue Mar 12 2019,8:00p,San Antonio Spurs,112,Dallas Mavericks,105,Box Score,,20366,American Airlines Center,
Tue Mar 12 2019,8:00p,Milwaukee Bucks,130,New Orleans Pelicans,113,Box Score,,15562,Smoothie King Center,
Tue Mar 12 2019,10:30p,Minnesota Timberwolves,107,Denver Nuggets,133,Box Score,,16874,Pepsi Center,
Tue Mar 12 2019,10:30p,Portland Trail Blazers,125,Los Angeles Clippers,104,Box Score,,16686,STAPLES Center,
Wed Mar 13 2019,7:00p,Brooklyn Nets,96,Oklahoma City Thunder,108,Box Score,,18203,Chesapeake Energy Arena,
Wed Mar 13 2019,7:00p,Orlando Magic,90,Washington Wizards,100,Box Score,,15107,Capital One Arena,
Wed Mar 13 2019,7:30p,Memphis Grizzlies,111,Atlanta Hawks,132,Box Score,,15169,State Farm Arena,
Wed Mar 13 2019,7:30p,Detroit Pistons,74,Miami Heat,108,Box Score,,19600,AmericanAirlines Arena,
Wed Mar 13 2019,9:30p,Golden State Warriors,106,Houston Rockets,104,Box Score,,18122,Toyota Center,
Wed Mar 13 2019,10:00p,Utah Jazz,114,Phoenix Suns,97,Box Score,,18055,Talking Stick Resort Arena,
Thu Mar 14 2019,7:00p,Oklahoma City Thunder,106,Indiana Pacers,108,Box Score,,16656,Bankers Life Fieldhouse,
Thu Mar 14 2019,7:00p,Cleveland Cavaliers,91,Orlando Magic,120,Box Score,,18091,Amway Center,
Thu Mar 14 2019,7:30p,Sacramento Kings,120,Boston Celtics,126,Box Score,,18624,TD Garden,
Thu Mar 14 2019,8:00p,Los Angeles Lakers,98,Toronto Raptors,111,Box Score,,19962,Scotiabank Arena,
Thu Mar 14 2019,9:00p,Minnesota Timberwolves,100,Utah Jazz,120,Box Score,,18306,Vivint Smart Home Arena,
Thu Mar 14 2019,10:30p,Dallas Mavericks,99,Denver Nuggets,100,Box Score,,19520,Pepsi Center,
Fri Mar 15 2019,7:00p,Los Angeles Lakers,97,Detroit Pistons,111,Box Score,,20768,Little Caesars Arena,
Fri Mar 15 2019,7:00p,Sacramento Kings,114,Philadelphia 76ers,123,Box Score,,20704,Wells Fargo Center,
Fri Mar 15 2019,7:00p,Charlotte Hornets,116,Washington Wizards,110,Box Score,,19520,Capital One Arena,
Fri Mar 15 2019,8:00p,Phoenix Suns,102,Houston Rockets,108,Box Score,,18055,Toyota Center,
Fri Mar 15 2019,8:00p,Milwaukee Bucks,113,Miami Heat,98,Box Score,,19600,AmericanAirlines Arena,
Fri Mar 15 2019,8:00p,Portland Trail Blazers,122,New Orleans Pelicans,110,Box Score,,16117,Smoothie King Center,
Fri Mar 15 2019,8:30p,New York Knicks,83,San Antonio Spurs,109,Box Score,,18354,AT&T Center,
Fri Mar 15 2019,10:30p,Chicago Bulls,121,Los Angeles Clippers,128,Box Score,,17404,STAPLES Center,
Sat Mar 16 2019,12:30p,Atlanta Hawks,120,Boston Celtics,129,Box Score,,18624,TD Garden,
Sat Mar 16 2019,7:00p,Phoenix Suns,138,New Orleans Pelicans,136,Box Score,OT,17641,Smoothie King Center,
Sat Mar 16 2019,7:00p,Memphis Grizzlies,128,Washington Wizards,135,Box Score,,19750,Capital One Arena,
Sat Mar 16 2019,8:30p,Cleveland Cavaliers,116,Dallas Mavericks,121,Box Score,,20347,American Airlines Center,
Sat Mar 16 2019,8:30p,Golden State Warriors,110,Oklahoma City Thunder,88,Box Score,,18203,Chesapeake Energy Arena,
Sat Mar 16 2019,8:30p,Portland Trail Blazers,103,San Antonio Spurs,108,Box Score,,18354,AT&T Center,
Sat Mar 16 2019,9:00p,Indiana Pacers,100,Denver Nuggets,102,Box Score,,19856,Pepsi Center,
Sat Mar 16 2019,9:00p,Brooklyn Nets,98,Utah Jazz,114,Box Score,,18306,Vivint Smart Home Arena,
Sun Mar 17 2019,12:00p,Los Angeles Lakers,123,New York Knicks,124,Box Score,,19812,Madison Square Garden (IV),
Sun Mar 17 2019,1:00p,Charlotte Hornets,75,Miami Heat,93,Box Score,,19600,AmericanAirlines Arena,
Sun Mar 17 2019,3:30p,Philadelphia 76ers,130,Milwaukee Bucks,125,Box Score,,18148,Fiserv Forum,
Sun Mar 17 2019,4:00p,Toronto Raptors,107,Detroit Pistons,110,Box Score,,19277,Little Caesars Arena,
Sun Mar 17 2019,6:00p,Atlanta Hawks,91,Orlando Magic,101,Box Score,,18045,Amway Center,
Sun Mar 17 2019,6:00p,Chicago Bulls,102,Sacramento Kings,129,Box Score,,17583,Golden 1 Center,
Sun Mar 17 2019,9:00p,Minnesota Timberwolves,102,Houston Rockets,117,Box Score,,18055,Toyota Center,
Sun Mar 17 2019,9:00p,Brooklyn Nets,116,Los Angeles Clippers,119,Box Score,,17247,STAPLES Center,
Mon Mar 18 2019,7:00p,Detroit Pistons,119,Cleveland Cavaliers,126,Box Score,,18465,Quicken Loans Arena,
Mon Mar 18 2019,7:00p,Utah Jazz,116,Washington Wizards,95,Box Score,,15637,Capital One Arena,
Mon Mar 18 2019,7:30p,Denver Nuggets,114,Boston Celtics,105,Box Score,,18624,TD Garden,
Mon Mar 18 2019,7:30p,New York Knicks,92,Toronto Raptors,128,Box Score,,19800,Scotiabank Arena,
Mon Mar 18 2019,8:00p,Miami Heat,116,Oklahoma City Thunder,107,Box Score,,18203,Chesapeake Energy Arena,
Mon Mar 18 2019,8:00p,Golden State Warriors,105,San Antonio Spurs,111,Box Score,,18354,AT&T Center,
Mon Mar 18 2019,8:30p,New Orleans Pelicans,129,Dallas Mavericks,125,Box Score,OT,20276,American Airlines Center,
Mon Mar 18 2019,10:00p,Chicago Bulls,116,Phoenix Suns,101,Box Score,,15879,Talking Stick Resort Arena,
Mon Mar 18 2019,10:30p,Indiana Pacers,98,Portland Trail Blazers,106,Box Score,,19393,Moda Center,
Tue Mar 19 2019,7:00p,Philadelphia 76ers,118,Charlotte Hornets,114,Box Score,,16411,Spectrum Center,
Tue Mar 19 2019,7:30p,Houston Rockets,121,Atlanta Hawks,105,Box Score,,16293,State Farm Arena,
Tue Mar 19 2019,8:00p,Los Angeles Lakers,101,Milwaukee Bucks,115,Box Score,,17879,Fiserv Forum,
Tue Mar 19 2019,8:00p,Golden State Warriors,117,Minnesota Timberwolves,107,Box Score,,17964,Target Center,
Tue Mar 19 2019,10:00p,Brooklyn Nets,123,Sacramento Kings,121,Box Score,,17583,Golden 1 Center,
Tue Mar 19 2019,10:30p,Indiana Pacers,109,Los Angeles Clippers,115,Box Score,,16043,STAPLES Center,
Wed Mar 20 2019,7:00p,Milwaukee Bucks,102,Cleveland Cavaliers,107,Box Score,,19432,Quicken Loans Arena,
Wed Mar 20 2019,7:00p,New Orleans Pelicans,96,Orlando Magic,119,Box Score,,17005,Amway Center,
Wed Mar 20 2019,7:00p,Boston Celtics,115,Philadelphia 76ers,118,Box Score,,20606,Wells Fargo Center,
Wed Mar 20 2019,7:30p,Utah Jazz,137,New York Knicks,116,Box Score,,18530,Madison Square Garden (IV),
Wed Mar 20 2019,8:00p,Washington Wizards,120,Chicago Bulls,126,Box Score,OT,19470,United Center,
Wed Mar 20 2019,8:00p,Houston Rockets,125,Memphis Grizzlies,126,Box Score,OT,16691,FedEx Forum,
Wed Mar 20 2019,8:30p,Miami Heat,110,San Antonio Spurs,105,Box Score,,18354,AT&T Center,
Wed Mar 20 2019,9:30p,Toronto Raptors,123,Oklahoma City Thunder,114,Box Score,OT,18203,Chesapeake Energy Arena,
Wed Mar 20 2019,10:00p,Dallas Mavericks,118,Portland Trail Blazers,126,Box Score,,19803,Moda Center,
Thu Mar 21 2019,7:00p,Minnesota Timberwolves,106,Charlotte Hornets,113,Box Score,,15576,Spectrum Center,
Thu Mar 21 2019,7:00p,Denver Nuggets,113,Washington Wizards,108,Box Score,,15986,Capital One Arena,
Thu Mar 21 2019,7:30p,Utah Jazz,114,Atlanta Hawks,117,Box Score,,15569,State Farm Arena,
Thu Mar 21 2019,10:00p,Detroit Pistons,118,Phoenix Suns,98,Box Score,,16066,Talking Stick Resort Arena,
Thu Mar 21 2019,10:00p,Dallas Mavericks,100,Sacramento Kings,116,Box Score,,17583,Golden 1 Center,
Thu Mar 21 2019,10:30p,Indiana Pacers,89,Golden State Warriors,112,Box Score,,19596,Oracle Arena,
Fri Mar 22 2019,7:00p,Memphis Grizzlies,119,Orlando Magic,123,Box Score,OT,18025,Amway Center,
Fri Mar 22 2019,7:30p,Los Angeles Clippers,110,Cleveland Cavaliers,108,Box Score,,19432,Quicken Loans Arena,
Fri Mar 22 2019,7:30p,Denver Nuggets,111,New York Knicks,93,Box Score,,19290,Madison Square Garden (IV),
Fri Mar 22 2019,7:30p,Oklahoma City Thunder,116,Toronto Raptors,109,Box Score,,20014,Scotiabank Arena,
Fri Mar 22 2019,8:00p,San Antonio Spurs,105,Houston Rockets,111,Box Score,,18055,Toyota Center,
Fri Mar 22 2019,8:30p,Miami Heat,87,Milwaukee Bucks,116,Box Score,,18094,Fiserv Forum,
Fri Mar 22 2019,10:30p,Brooklyn Nets,111,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Sat Mar 23 2019,6:00p,Boston Celtics,117,Charlotte Hornets,124,Box Score,,19438,Spectrum Center,
Sat Mar 23 2019,7:00p,Miami Heat,113,Washington Wizards,108,Box Score,,20409,Capital One Arena,
Sat Mar 23 2019,7:30p,Philadelphia 76ers,127,Atlanta Hawks,129,Box Score,,16640,State Farm Arena,
Sat Mar 23 2019,8:00p,Utah Jazz,114,Chicago Bulls,83,Box Score,,20506,United Center,
Sat Mar 23 2019,8:00p,Minnesota Timberwolves,112,Memphis Grizzlies,99,Box Score,,16977,FedEx Forum,
Sat Mar 23 2019,8:30p,Dallas Mavericks,126,Golden State Warriors,91,Box Score,,19596,Oracle Arena,
Sat Mar 23 2019,10:00p,Detroit Pistons,112,Portland Trail Blazers,117,Box Score,,19815,Moda Center,
Sat Mar 23 2019,10:00p,Phoenix Suns,103,Sacramento Kings,112,Box Score,,17583,Golden 1 Center,
Sun Mar 24 2019,12:00p,Los Angeles Clippers,124,New York Knicks,113,Box Score,,18263,Madison Square Garden (IV),
Sun Mar 24 2019,4:30p,Cleveland Cavaliers,105,Milwaukee Bucks,127,Box Score,,17930,Fiserv Forum,
Sun Mar 24 2019,5:00p,Denver Nuggets,88,Indiana Pacers,124,Box Score,,17923,Bankers Life Fieldhouse,
Sun Mar 24 2019,6:00p,Charlotte Hornets,115,Toronto Raptors,114,Box Score,,19800,Scotiabank Arena,
Sun Mar 24 2019,7:00p,Houston Rockets,113,New Orleans Pelicans,90,Box Score,,17048,Smoothie King Center,
Sun Mar 24 2019,7:30p,San Antonio Spurs,115,Boston Celtics,96,Box Score,,18624,TD Garden,
Sun Mar 24 2019,8:30p,Detroit Pistons,114,Golden State Warriors,121,Box Score,,19596,Oracle Arena,
Sun Mar 24 2019,9:30p,Sacramento Kings,106,Los Angeles Lakers,111,Box Score,,18997,STAPLES Center,
Mon Mar 25 2019,7:00p,Philadelphia 76ers,98,Orlando Magic,119,Box Score,,16848,Amway Center,
Mon Mar 25 2019,8:00p,Oklahoma City Thunder,103,Memphis Grizzlies,115,Box Score,,15144,FedEx Forum,
Mon Mar 25 2019,9:00p,Phoenix Suns,92,Utah Jazz,125,Box Score,,18306,Vivint Smart Home Arena,
Mon Mar 25 2019,10:00p,Brooklyn Nets,144,Portland Trail Blazers,148,Box Score,2OT,20188,Moda Center,
Tue Mar 26 2019,7:00p,San Antonio Spurs,116,Charlotte Hornets,125,Box Score,OT,14227,Spectrum Center,
Tue Mar 26 2019,7:00p,Boston Celtics,116,Cleveland Cavaliers,106,Box Score,,19432,Quicken Loans Arena,
Tue Mar 26 2019,7:30p,Orlando Magic,104,Miami Heat,99,Box Score,,19704,AmericanAirlines Arena,
Tue Mar 26 2019,7:30p,Chicago Bulls,103,Toronto Raptors,112,Box Score,,19800,Scotiabank Arena,
Tue Mar 26 2019,8:00p,Houston Rockets,94,Milwaukee Bucks,108,Box Score,,17910,Fiserv Forum,
Tue Mar 26 2019,8:00p,Los Angeles Clippers,122,Minnesota Timberwolves,111,Box Score,,13176,Target Center,
Tue Mar 26 2019,8:00p,Atlanta Hawks,130,New Orleans Pelicans,120,Box Score,,14751,Smoothie King Center,
Tue Mar 26 2019,8:30p,Sacramento Kings,125,Dallas Mavericks,121,Box Score,,20168,American Airlines Center,
Tue Mar 26 2019,9:00p,Detroit Pistons,92,Denver Nuggets,95,Box Score,,19520,Pepsi Center,
Tue Mar 26 2019,10:30p,Washington Wizards,106,Los Angeles Lakers,124,Box Score,,18997,STAPLES Center,
Wed Mar 27 2019,8:00p,Portland Trail Blazers,118,Chicago Bulls,98,Box Score,,20227,United Center,
Wed Mar 27 2019,8:00p,Golden State Warriors,118,Memphis Grizzlies,103,Box Score,,17794,FedEx Forum,
Wed Mar 27 2019,8:00p,Indiana Pacers,99,Oklahoma City Thunder,107,Box Score,,18203,Chesapeake Energy Arena,
Wed Mar 27 2019,10:00p,Washington Wizards,124,Phoenix Suns,121,Box Score,,16004,Talking Stick Resort Arena,
Wed Mar 27 2019,10:30p,Los Angeles Lakers,100,Utah Jazz,115,Box Score,,18306,Vivint Smart Home Arena,
Thu Mar 28 2019,7:00p,Orlando Magic,98,Detroit Pistons,115,Box Score,,18128,Little Caesars Arena,
Thu Mar 28 2019,7:00p,Brooklyn Nets,110,Philadelphia 76ers,123,Box Score,,20547,Wells Fargo Center,
Thu Mar 28 2019,7:30p,Dallas Mavericks,99,Miami Heat,105,Box Score,,19851,AmericanAirlines Arena,
Thu Mar 28 2019,7:30p,Toronto Raptors,117,New York Knicks,92,Box Score,,19812,Madison Square Garden (IV),
Thu Mar 28 2019,8:00p,Denver Nuggets,85,Houston Rockets,112,Box Score,,18055,Toyota Center,
Thu Mar 28 2019,8:00p,Los Angeles Clippers,118,Milwaukee Bucks,128,Box Score,,17922,Fiserv Forum,
Thu Mar 28 2019,8:00p,Sacramento Kings,118,New Orleans Pelicans,121,Box Score,,13976,Smoothie King Center,
Thu Mar 28 2019,8:30p,Cleveland Cavaliers,110,San Antonio Spurs,116,Box Score,,18756,AT&T Center,
Fri Mar 29 2019,7:00p,Indiana Pacers,112,Boston Celtics,114,Box Score,,18624,TD Garden,
Fri Mar 29 2019,7:30p,Portland Trail Blazers,118,Atlanta Hawks,98,Box Score,,16182,State Farm Arena,
Fri Mar 29 2019,8:00p,Golden State Warriors,130,Minnesota Timberwolves,131,Box Score,OT,18978,Target Center,
Fri Mar 29 2019,8:00p,Denver Nuggets,115,Oklahoma City Thunder,105,Box Score,,18203,Chesapeake Energy Arena,
Fri Mar 29 2019,9:00p,Washington Wizards,124,Utah Jazz,128,Box Score,,18306,Vivint Smart Home Arena,
Fri Mar 29 2019,10:30p,Charlotte Hornets,115,Los Angeles Lakers,129,Box Score,,18997,STAPLES Center,
Sat Mar 30 2019,3:30p,Cleveland Cavaliers,108,Los Angeles Clippers,132,Box Score,,16439,STAPLES Center,
Sat Mar 30 2019,6:00p,Boston Celtics,96,Brooklyn Nets,110,Box Score,,17732,Barclays Center,
Sat Mar 30 2019,6:00p,Sacramento Kings,108,Houston Rockets,119,Box Score,,18055,Toyota Center,
Sat Mar 30 2019,7:00p,Portland Trail Blazers,90,Detroit Pistons,99,Box Score,,18592,Little Caesars Arena,
Sat Mar 30 2019,7:00p,Orlando Magic,121,Indiana Pacers,116,Box Score,,17923,Bankers Life Fieldhouse,
Sat Mar 30 2019,7:30p,Miami Heat,100,New York Knicks,92,Box Score,,19812,Madison Square Garden (IV),
Sat Mar 30 2019,8:00p,Toronto Raptors,124,Chicago Bulls,101,Box Score,,21238,United Center,
Sat Mar 30 2019,8:00p,Philadelphia 76ers,118,Minnesota Timberwolves,109,Box Score,,18978,Target Center,
Sat Mar 30 2019,10:00p,Memphis Grizzlies,120,Phoenix Suns,115,Box Score,,16647,Talking Stick Resort Arena,
Sun Mar 31 2019,12:30p,Milwaukee Bucks,135,Atlanta Hawks,136,Box Score,OT,16660,State Farm Arena,
Sun Mar 31 2019,3:30p,Dallas Mavericks,106,Oklahoma City Thunder,103,Box Score,,18203,Chesapeake Energy Arena,
Sun Mar 31 2019,6:00p,Los Angeles Lakers,130,New Orleans Pelicans,102,Box Score,,18562,Smoothie King Center,
Sun Mar 31 2019,7:00p,Sacramento Kings,113,San Antonio Spurs,106,Box Score,,18407,AT&T Center,
Sun Mar 31 2019,8:00p,Washington Wizards,95,Denver Nuggets,90,Box Score,,17356,Pepsi Center,
Sun Mar 31 2019,8:30p,Charlotte Hornets,90,Golden State Warriors,137,Box Score,,19596,Oracle Arena,
Sun Mar 31 2019,10:30p,Memphis Grizzlies,96,Los Angeles Clippers,113,Box Score,,16740,STAPLES Center,
Mon Apr 1 2019,7:00p,Detroit Pistons,102,Indiana Pacers,111,Box Score,,15760,Bankers Life Fieldhouse,
Mon Apr 1 2019,7:30p,Miami Heat,105,Boston Celtics,110,Box Score,,18624,TD Garden,
Mon Apr 1 2019,7:30p,Milwaukee Bucks,131,Brooklyn Nets,121,Box Score,,17732,Barclays Center,
Mon Apr 1 2019,7:30p,Chicago Bulls,105,New York Knicks,113,Box Score,,18874,Madison Square Garden (IV),
Mon Apr 1 2019,7:30p,Orlando Magic,109,Toronto Raptors,121,Box Score,,19800,Scotiabank Arena,
Mon Apr 1 2019,8:00p,Portland Trail Blazers,132,Minnesota Timberwolves,122,Box Score,,11209,Target Center,
Mon Apr 1 2019,8:30p,Philadelphia 76ers,102,Dallas Mavericks,122,Box Score,,19645,American Airlines Center,
Mon Apr 1 2019,9:00p,Charlotte Hornets,102,Utah Jazz,111,Box Score,,18306,Vivint Smart Home Arena,
Mon Apr 1 2019,10:00p,Cleveland Cavaliers,113,Phoenix Suns,122,Box Score,,14050,Talking Stick Resort Arena,
Tue Apr 2 2019,8:00p,Los Angeles Lakers,103,Oklahoma City Thunder,119,Box Score,,18203,Chesapeake Energy Arena,
Tue Apr 2 2019,8:30p,Atlanta Hawks,111,San Antonio Spurs,117,Box Score,,18354,AT&T Center,
Tue Apr 2 2019,10:00p,Houston Rockets,130,Sacramento Kings,105,Box Score,,17583,Golden 1 Center,
Tue Apr 2 2019,10:30p,Denver Nuggets,102,Golden State Warriors,116,Box Score,,19596,Oracle Arena,
Wed Apr 3 2019,7:00p,Indiana Pacers,108,Detroit Pistons,89,Box Score,,18984,Little Caesars Arena,
Wed Apr 3 2019,7:00p,New York Knicks,100,Orlando Magic,114,Box Score,,18846,Amway Center,
Wed Apr 3 2019,7:00p,Chicago Bulls,115,Washington Wizards,114,Box Score,,16616,Capital One Arena,
Wed Apr 3 2019,7:30p,Philadelphia 76ers,122,Atlanta Hawks,130,Box Score,,16638,State Farm Arena,
Wed Apr 3 2019,7:30p,Toronto Raptors,115,Brooklyn Nets,105,Box Score,,17732,Barclays Center,
Wed Apr 3 2019,7:30p,Boston Celtics,112,Miami Heat,102,Box Score,,19904,AmericanAirlines Arena,
Wed Apr 3 2019,8:00p,Charlotte Hornets,115,New Orleans Pelicans,109,Box Score,,16844,Smoothie King Center,
Wed Apr 3 2019,8:30p,Minnesota Timberwolves,110,Dallas Mavericks,108,Box Score,,19576,American Airlines Center,
Wed Apr 3 2019,9:00p,San Antonio Spurs,85,Denver Nuggets,113,Box Score,,17643,Pepsi Center,
Wed Apr 3 2019,10:00p,Utah Jazz,118,Phoenix Suns,97,Box Score,,15797,Talking Stick Resort Arena,
